"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","COUNTYFIP","STRATA","GQ","PERNUM","PERWT","SEX","AGE","BPL","BPLD","CITIZEN","YRNATUR","YRSUSA1","OCC","INCTOT","INCWAGE","category"
2020,202001,839155,2020000516147,99,2020008391551,39,41,400039,1,1,99,2,36,515,51500,2,1990,30,3258,60000,60000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839155,2020000516147,99,2020008391551,39,41,400039,1,2,169,1,37,515,51500,2,1990,30,3010,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839189,2020000516947,184,2020008391891,39,35,90639,1,1,184,1,29,534,53400,2,2019,6,6355,36000,36000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,839301,2020000519876,39,2020008393011,39,35,90339,1,6,57,1,45,200,20000,2,2011,17,520,40150,40000,"Management, Business and Financial Operations"
2020,202001,839357,2020000521362,75,2020008393571,39,0,30039,1,1,75,1,57,537,53700,2,2004,35,3050,441000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839357,2020000521362,75,2020008393571,39,0,30039,1,2,88,2,42,537,53700,2,2012,13,0,0,0,NA
2020,202001,839369,2020000521611,151,2020008393691,39,49,410939,1,1,151,1,36,600,60053,2,2011,15,9130,10000,10000,"Production, Transportation, and Material Moving Occupations"
2020,202001,839370,2020000521630,74,2020008393701,39,49,411139,1,1,74,2,33,465,46530,2,2010,24,2310,35000,35000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839370,2020000521630,74,2020008393701,39,49,411139,1,4,74,2,31,465,46530,2,2013,24,2310,35000,35000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839517,2020000526026,58,2020008395171,39,35,90939,1,1,58,2,67,518,51800,2,1997,28,8740,40000,40000,"Production, Transportation, and Material Moving Occupations"
2020,202001,839526,2020000526306,168,2020008395261,39,0,560039,1,1,168,1,35,600,60038,2,2018,11,9130,82000,82000,"Production, Transportation, and Material Moving Occupations"
2020,202001,839526,2020000526306,168,2020008395261,39,0,560039,1,2,214,2,33,600,60023,2,1996,24,4850,80000,80000,"Sales and Related Occupations:"
2020,202001,839528,2020000526351,89,2020008395281,39,153,180139,1,1,89,1,60,500,50000,2,2000,26,1530,160000,160000,"Computer and Mathematical Occupations"
2020,202001,839528,2020000526351,89,2020008395281,39,153,180139,1,2,84,2,58,500,50000,2,2000,25,3255,80000,80000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839549,2020000527102,156,2020008395491,39,45,390039,1,1,156,1,81,300,30050,2,2010,16,5120,8600,0,"Office and Administrative Support Occupations:"
2020,202001,839549,2020000527102,156,2020008395491,39,45,390039,1,2,161,2,78,300,30050,2,2010,16,0,5700,0,NA
2020,202001,839551,2020000527118,327,2020008395511,39,139,220039,1,2,288,1,43,200,20000,2,1989,44,310,19000,19000,"Management, Business and Financial Operations"
2020,202001,839563,2020000527494,390,2020008395631,39,0,300039,1,1,390,1,57,600,60014,2,1967,53,9620,1000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,839619,2020000529202,88,2020008396191,39,35,90739,1,1,88,2,60,455,45500,2,2005,26,0,9600,0,NA
2020,202001,839619,2020000529202,88,2020008396191,39,35,90739,1,2,78,1,64,455,45500,2,2018,27,8990,41000,41000,"Production, Transportation, and Material Moving Occupations"
2020,202001,839621,2020000529326,46,2020008396211,39,153,180139,1,2,49,1,73,456,45600,2,1967,58,2205,225300,180000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839631,2020000529632,104,2020008396311,39,49,410639,1,2,105,2,52,434,43400,2,2006,19,2205,21000,21000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839738,2020000532909,44,2020008397381,39,103,190039,1,1,44,1,60,453,45300,2,1994,37,0,0,0,NA
2020,202001,839793,2020000534560,441,2020008397931,39,41,400039,1,1,441,2,45,500,50000,2,2018,21,2100,54000,54000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839793,2020000534560,441,2020008397931,39,41,400039,1,2,395,1,45,500,50000,2,2018,20,3256,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839801,2020000534713,105,2020008398011,39,49,410339,1,1,105,1,56,518,51800,2,1989,36,4521,20000,20000,"Service Occupations"
2020,202001,839809,2020000535060,74,2020008398091,39,35,91039,1,1,74,1,62,500,50000,2,2005,29,9620,61000,61000,"Production, Transportation, and Material Moving Occupations"
2020,202001,839809,2020000535060,74,2020008398091,39,35,91039,1,2,75,2,58,500,50000,2,2007,29,3090,211000,211000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839812,2020000535219,170,2020008398121,39,165,530239,1,1,170,2,66,521,52100,2,1992,34,5740,55900,42000,"Office and Administrative Support Occupations:"
2020,202001,839812,2020000535219,170,2020008398121,39,165,530239,1,2,160,1,67,521,52100,2,1992,34,1700,669700,433000,"Computer and Mathematical Occupations"
2020,202001,839812,2020000535219,170,2020008398121,39,165,530239,1,3,161,2,39,413,41300,2,1992,34,4760,4520,4500,"Sales and Related Occupations:"
2020,202001,839818,2020000535377,85,2020008398181,39,0,420039,1,1,85,1,62,521,52100,2,1990,36,3090,443000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839818,2020000535377,85,2020008398181,39,0,420039,1,2,89,2,56,521,52100,2,1996,32,0,0,0,NA
2020,202001,839821,2020000535448,41,2020008398211,39,35,91039,1,1,41,1,46,500,50000,2,2015,19,1760,110000,110000,"Computer and Mathematical Occupations"
2020,202001,839821,2020000535448,41,2020008398211,39,35,91039,1,2,50,2,44,500,50000,2,2018,18,5810,30000,30000,"Office and Administrative Support Occupations:"
2020,202001,839851,2020000536150,627,2020008398511,39,49,410239,1,2,650,2,30,200,20000,2,2019,12,4720,3600,3600,"Sales and Related Occupations:"
2020,202001,839851,2020000536150,627,2020008398511,39,49,410239,1,5,523,1,53,200,20000,2,2017,27,4251,21600,21600,"Service Occupations"
2020,202001,839856,2020000536179,142,2020008398561,39,49,410539,1,2,158,2,27,521,52100,2,2000,26,3110,15000,15000,"Healthcare Practitioners and Technical Occupations"
2020,202001,839872,2020000536724,107,2020008398721,39,35,90939,1,1,107,1,72,465,46530,2,1995,30,0,20700,0,NA
2020,202001,839911,2020000537745,134,2020008399111,39,61,550439,1,1,134,1,27,599,59900,2,2015,10,4840,87000,87000,"Sales and Related Occupations:"
2020,202001,839935,2020000538226,58,2020008399351,39,0,100039,1,1,58,2,66,457,45710,2,1993,46,0,33880,0,NA
2020,202001,839959,2020000538909,92,2020008399591,39,133,170039,1,2,103,1,71,434,43400,2,1964,70,0,44630,0,NA
2020,202001,839974,2020000539334,105,2020008399741,39,17,540339,1,1,105,1,46,465,46500,2,2010,20,2205,115000,115000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839974,2020000539334,105,2020008399741,39,17,540339,1,2,103,2,46,465,46500,2,2010,20,2205,6000,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,839991,2020000539687,70,2020008399911,39,35,90439,1,1,70,2,86,455,45500,2,1953,69,0,5580,0,NA
2020,202001,839994,2020000539780,82,2020008399941,39,35,90939,1,2,156,1,41,517,51700,2,2017,40,3930,22000,22000,"Service Occupations"
2020,202001,840003,2020000540108,89,2020008400031,39,61,550139,1,1,89,2,73,434,43400,2,1982,52,0,19900,0,NA
2020,202001,840034,2020000541084,65,2020008400341,39,0,10039,1,2,109,2,69,515,51500,2,2016,48,8740,31700,31700,"Production, Transportation, and Material Moving Occupations"
2020,202001,840108,2020000542784,56,2020008401081,39,23,430039,1,2,74,2,47,521,52100,2,2019,8,2300,43680,43400,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840118,2020000543066,115,2020008401181,39,153,180239,1,3,166,1,34,521,52100,2,1988,35,9150,1200,1200,"Production, Transportation, and Material Moving Occupations"
2020,202001,840150,2020000543972,137,2020008401501,39,57,470039,1,1,137,1,35,502,50200,2,1985,35,1006,92000,80000,"Computer and Mathematical Occupations"
2020,202001,840163,2020000544344,47,2020008401631,39,61,550439,1,2,49,1,81,434,43400,2,1970,64,0,16100,0,NA
2020,202001,840177,2020000544750,73,2020008401771,39,0,320039,1,1,73,1,87,433,43300,2,1959,68,0,14000,0,NA
2020,202001,840186,2020000544897,81,2020008401861,39,0,360039,1,2,72,2,58,515,51500,2,1990,32,3603,30000,30000,"Service Occupations"
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,1,101,1,56,521,52100,2,2018,20,1050,125000,125000,"Computer and Mathematical Occupations"
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,2,116,2,54,521,52100,2,2018,19,0,0,0,NA
2020,202001,840196,2020000545177,101,2020008401961,39,49,410339,1,3,115,2,26,521,52100,2,2018,19,420,60000,60000,"Management, Business and Financial Operations"
2020,202001,840272,2020000547386,123,2020008402721,39,49,410139,1,1,123,2,40,521,52100,2,2017,16,440,111000,76000,"Management, Business and Financial Operations"
2020,202001,840288,2020000547837,97,2020008402881,39,35,90439,1,1,97,2,60,465,46530,2,2016,20,4220,11000,0,"Service Occupations"
2020,202001,840288,2020000547837,97,2020008402881,39,35,90439,1,2,91,1,65,465,46530,2,2016,20,4220,16900,16900,"Service Occupations"
2020,202001,840343,2020000549269,80,2020008403431,39,61,550439,1,1,80,1,51,200,20000,2,1969,39,4510,50000,50000,"Service Occupations"
2020,202001,840344,2020000549287,115,2020008403441,39,0,10039,1,2,130,2,37,200,20000,2,2001,32,2330,0,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840357,2020000549762,126,2020008403571,39,103,190039,1,1,126,2,55,502,50200,2,1999,36,7750,50000,50000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840369,2020000550220,111,2020008403691,39,0,40039,1,1,111,1,49,521,52100,2,2016,23,1021,130000,120000,"Computer and Mathematical Occupations"
2020,202001,840400,2020000551009,84,2020008404001,39,0,50039,1,1,84,2,75,515,51500,2,1981,47,0,26600,0,NA
2020,202001,840425,2020000551413,175,2020008404251,39,49,410139,1,1,175,2,34,521,52120,2,2004,29,0,0,0,NA
2020,202001,840429,2020000551472,211,2020008404291,39,0,30039,1,1,211,1,27,150,15000,2,2007,24,0,10000,0,NA
2020,202001,840503,2020000553357,100,2020008405031,39,165,530139,1,1,100,1,44,465,46500,2,2005,21,52,110000,110000,"Management, Business and Financial Operations"
2020,202001,840503,2020000553357,100,2020008405031,39,165,530139,1,2,89,2,43,465,46500,2,2017,14,440,38000,0,"Management, Business and Financial Operations"
2020,202001,840506,2020000553406,207,2020008405061,39,165,530139,1,2,260,1,39,200,20000,2,2004,31,1980,68000,68000,"Computer and Mathematical Occupations"
2020,202001,840507,2020000553432,73,2020008405071,39,35,90539,1,2,70,2,33,300,30030,2,2013,13,8740,24000,18000,"Production, Transportation, and Material Moving Occupations"
2020,202001,840514,2020000553645,84,2020008405141,39,93,80139,1,2,91,2,46,455,45500,2,2012,37,3930,29000,29000,"Service Occupations"
2020,202001,840601,2020000555625,110,2020008406011,39,49,410339,1,1,110,1,56,500,50000,2,2014,19,1005,107000,95000,"Computer and Mathematical Occupations"
2020,202001,840601,2020000555625,110,2020008406011,39,49,410339,1,2,123,2,54,500,50000,2,2014,19,3255,80000,80000,"Healthcare Practitioners and Technical Occupations"
2020,202001,840613,2020000556151,166,2020008406131,39,165,530139,1,2,199,2,40,502,50200,2,1985,35,2634,46000,40000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840647,2020000557070,95,2020008406471,39,153,180139,1,2,119,2,64,515,51500,2,1995,41,2545,25100,6000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840661,2020000557344,87,2020008406611,39,35,90239,1,1,87,1,66,535,53500,2,1975,64,800,28200,0,"Management, Business and Financial Operations"
2020,202001,840672,2020000557721,111,2020008406721,39,0,110039,1,2,92,1,47,433,43300,2,2012,17,310,35000,26000,"Management, Business and Financial Operations"
2020,202001,840784,2020000560914,172,2020008407841,39,153,180339,1,1,172,2,27,524,52400,2,2014,20,3601,0,0,"Service Occupations"
2020,202001,840784,2020000560914,172,2020008407841,39,153,180339,1,2,184,2,26,524,52400,2,2014,10,7750,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,840800,2020000561385,62,2020008408001,39,0,310039,1,2,54,2,48,200,20000,2,2018,15,4230,0,0,"Service Occupations"
2020,202001,840827,2020000562179,62,2020008408271,39,49,410239,1,1,62,1,44,600,60023,2,2018,7,520,68000,68000,"Management, Business and Financial Operations"
2020,202001,840830,2020000562240,210,2020008408301,39,113,460239,1,1,210,2,51,515,51500,2,2010,20,0,0,0,NA
2020,202001,840830,2020000562240,210,2020008408301,39,113,460239,1,2,250,2,84,515,51500,2,1953,68,0,6000,0,NA
2020,202001,840866,2020000563314,109,2020008408661,39,41,400039,1,1,109,1,74,453,45300,2,1974,70,2205,35300,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840881,2020000563659,69,2020008408811,39,57,470039,1,1,69,1,74,150,15000,2,1976,65,0,73300,0,NA
2020,202001,840955,2020000565666,73,2020008409551,39,35,91039,1,2,72,2,72,420,42000,2,1994,31,5740,21200,8000,"Office and Administrative Support Occupations:"
2020,202001,840955,2020000565666,73,2020008409551,39,35,91039,1,3,66,2,94,465,46530,2,1954,71,0,27140,0,NA
2020,202001,840964,2020000566094,104,2020008409641,39,45,390039,1,1,104,1,33,521,52120,2,2014,12,9130,35000,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,840964,2020000566094,104,2020008409641,39,45,390039,1,2,99,2,33,521,52120,2,2016,11,3601,20800,20800,"Service Occupations"
2020,202001,840970,2020000566249,134,2020008409701,39,0,560039,1,2,145,2,44,150,15000,2,1994,33,2100,297000,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,840986,2020000566787,66,2020008409861,39,35,90439,1,1,66,1,25,465,46530,2,2007,21,1430,65000,65000,"Computer and Mathematical Occupations"
2020,202001,841003,2020000567206,67,2020008410031,39,93,80239,1,1,67,1,73,455,45500,2,1963,72,0,31600,0,NA
2020,202001,841044,2020000568592,102,2020008410441,39,61,550739,1,2,97,1,49,453,45300,2,2011,19,120,155000,150000,"Management, Business and Financial Operations"
2020,202001,841085,2020000569740,80,2020008410851,39,0,300039,1,2,97,2,58,502,50200,2,1968,52,2310,42500,42500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841088,2020000569854,71,2020008410881,39,165,530239,1,1,71,1,62,599,59900,2,1992,40,1350,196000,70000,"Computer and Mathematical Occupations"
2020,202001,841088,2020000569854,71,2020008410881,39,165,530239,1,2,82,2,59,537,53700,2,2002,27,3090,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841095,2020000569954,95,2020008410951,39,165,530239,1,1,95,2,63,500,50000,2,2000,33,0,298400,0,NA
2020,202001,841125,2020000570887,131,2020008411251,39,0,310039,1,1,131,2,52,150,15000,2,2017,29,5110,40000,40000,"Office and Administrative Support Occupations:"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,1,76,1,66,521,52100,2,2005,22,220,132000,132000,"Management, Business and Financial Operations"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,2,64,2,58,521,52100,2,2005,22,2300,2650,2500,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841129,2020000570958,76,2020008411291,39,153,180539,1,3,74,2,35,521,52100,2,2005,22,2180,41000,41000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841145,2020000571528,140,2020008411451,39,49,410439,1,1,140,2,82,454,45400,2,1974,53,0,24200,0,NA
2020,202001,841167,2020000572049,86,2020008411671,39,45,390039,1,5,114,1,23,465,46590,2,2004,16,9620,14800,14800,"Production, Transportation, and Material Moving Occupations"
2020,202001,841169,2020000572109,114,2020008411691,39,49,411139,1,1,114,2,54,600,60053,2,2017,20,1541,48000,48000,"Computer and Mathematical Occupations"
2020,202001,841169,2020000572109,114,2020008411691,39,49,411139,1,2,96,1,61,600,60053,2,1984,39,2040,41600,41600,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,1,130,1,41,521,52100,2,2017,20,110,130000,130000,"Management, Business and Financial Operations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,2,103,2,38,521,52100,2,2017,15,440,105000,105000,"Management, Business and Financial Operations"
2020,202001,841173,2020000572229,130,2020008411731,39,41,400039,1,5,91,1,18,521,52100,2,2017,10,0,0,0,NA
2020,202001,841179,2020000572379,84,2020008411791,39,35,90439,1,1,84,1,66,260,26010,2,1987,55,3090,438500,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841184,2020000572541,126,2020008411841,39,41,400039,1,2,131,1,60,600,60044,2,2008,23,350,85000,85000,"Management, Business and Financial Operations"
2020,202001,841201,2020000572818,71,2020008412011,39,17,540339,1,1,71,1,75,434,43400,2,1994,39,2205,162000,50000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841201,2020000572818,71,2020008412011,39,17,540339,1,2,68,2,72,456,45600,2,2004,39,2006,12200,0,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841209,2020000573007,113,2020008412091,39,35,90139,1,1,113,2,94,456,45600,2,1957,68,0,28400,0,NA
2020,202001,841259,2020000574516,58,2020008412591,39,0,110039,1,1,58,2,27,200,20000,2,2008,27,5240,30000,30000,"Office and Administrative Support Occupations:"
2020,202001,841291,2020000575588,80,2020008412911,39,35,90439,1,1,80,1,68,518,51800,2,1991,45,0,1800,0,NA
2020,202001,841291,2020000575588,80,2020008412911,39,35,90439,1,2,63,2,58,518,51800,2,1996,45,5850,16200,16200,"Office and Administrative Support Occupations:"
2020,202001,841326,2020000576305,403,2020008413261,39,35,90239,1,1,403,2,59,250,25000,2,1965,55,6005,26000,26000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,1,162,2,36,521,52120,2,2015,12,3110,220000,220000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,3,178,2,7,524,52400,2,2016,4,0,9999999,999999,NA
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,4,214,2,3,524,52400,2,2018,2,0,9999999,999999,NA
2020,202001,841335,2020000576534,162,2020008413351,39,49,410639,1,5,178,2,63,521,52120,2,1989,36,0,0,0,NA
2020,202001,841341,2020000576722,129,2020008413411,39,41,400039,1,1,129,1,43,521,52100,2,2012,21,10,215000,2e+05,"Management, Business and Financial Operations"
2020,202001,841435,2020000579490,72,2020008414351,39,113,460339,1,1,72,2,64,410,41000,2,1962,61,4700,32000,32000,"Sales and Related Occupations:"
2020,202001,841436,2020000579496,431,2020008414361,39,49,411139,1,2,613,1,40,700,70010,2,2009,27,9650,75000,75000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841439,2020000579526,156,2020008414391,39,103,190039,1,1,156,1,46,465,46530,2,2011,18,3255,127200,120000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841469,2020000580389,85,2020008414691,39,61,550139,1,4,162,2,83,521,52150,2,1986,53,0,8200,0,NA
2020,202001,841493,2020000580986,339,2020008414931,39,113,460239,1,1,339,2,87,150,15000,2,1958,69,0,22100,0,NA
2020,202001,841570,2020000583593,126,2020008415701,39,0,70039,1,1,126,2,63,453,45300,2,1969,61,4220,3100,1300,"Service Occupations"
2020,202001,841592,2020000584264,56,2020008415921,39,153,180139,1,1,56,1,58,413,41300,2,2004,29,710,508000,433000,"Management, Business and Financial Operations"
2020,202001,841592,2020000584264,56,2020008415921,39,153,180139,1,2,69,2,55,413,41300,2,2004,29,0,0,0,NA
2020,202001,841625,2020000585008,306,2020008416251,39,49,410839,1,1,306,2,29,260,26010,2,2013,9,5000,55000,55000,"Office and Administrative Support Occupations:"
2020,202001,841662,2020000585978,66,2020008416621,39,35,90339,1,3,91,1,34,521,52100,2,1987,34,9645,31200,3800,"Production, Transportation, and Material Moving Occupations"
2020,202001,841699,2020000587138,45,2020008416991,39,0,70039,1,2,49,1,57,200,20000,2,1980,40,9600,42000,42000,"Production, Transportation, and Material Moving Occupations"
2020,202001,841730,2020000587945,81,2020008417301,39,0,100039,1,2,83,2,71,453,45300,2,1998,63,0,12400,0,NA
2020,202001,841785,2020000589209,51,2020008417851,39,61,550739,1,3,43,2,18,210,21040,2,2003,17,0,0,0,NA
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,1,166,1,60,600,60023,2,2007,22,4220,43000,43000,"Service Occupations"
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,2,142,2,58,600,60023,2,2006,22,3500,35100,35100,"Healthcare Practitioners and Technical Occupations"
2020,202001,841869,2020000591400,166,2020008418691,39,49,410239,1,3,257,2,33,600,60099,2,2012,19,3255,32000,32000,"Healthcare Practitioners and Technical Occupations"
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,1,114,2,30,600,60045,2,2016,7,0,0,0,NA
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,2,91,1,36,600,60045,2,2013,9,9130,47500,47500,"Production, Transportation, and Material Moving Occupations"
2020,202001,841875,2020000591574,114,2020008418751,39,49,410639,1,3,106,2,9,600,60045,2,2019,7,0,9999999,999999,NA
2020,202001,841889,2020000592103,202,2020008418891,39,49,410839,1,1,202,2,59,260,26010,2,1965,55,0,8400,0,NA
2020,202001,841892,2020000592123,180,2020008418921,39,7,130039,1,1,180,1,78,499,49900,2,1961,64,0,1600,0,NA
2020,202001,841913,2020000592667,99,2020008419131,39,49,411139,1,1,99,2,46,515,51500,2,2012,14,310,120000,120000,"Management, Business and Financial Operations"
2020,202001,841943,2020000593596,81,2020008419431,39,35,90139,1,5,93,2,12,521,52100,2,2015,5,0,9999999,999999,NA
2020,202001,841943,2020000593596,81,2020008419431,39,35,90139,1,6,101,2,9,521,52100,2,2015,5,0,9999999,999999,NA
2020,202001,841957,2020000593989,106,2020008419571,39,49,410439,1,2,109,2,29,465,46500,2,2004,25,2310,45000,45000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,841966,2020000594395,93,2020008419661,39,0,160039,1,2,97,2,58,515,51500,2,2004,29,0,0,0,NA
2020,202001,841975,2020000594620,85,2020008419751,39,49,410539,1,1,85,2,80,421,42100,2,1974,61,0,40000,0,NA
2020,202001,842019,2020000595595,132,2020008420191,39,165,530139,1,1,132,2,29,465,46510,2,2012,13,5600,52000,52000,"Office and Administrative Support Occupations:"
2020,202001,842019,2020000595595,132,2020008420191,39,165,530139,1,2,123,1,36,465,46530,2,2017,15,6230,19000,0,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842029,2020000595855,83,2020008420291,39,7,130039,1,1,83,1,77,200,20000,2,1976,50,7200,64200,63000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842080,2020000597101,133,2020008420801,39,0,560039,1,3,116,2,19,500,50000,2,2017,15,0,6000,0,NA
2020,202001,842080,2020000597101,133,2020008420801,39,0,560039,1,5,139,2,16,210,21040,2,2006,16,0,0,0,NA
2020,202001,842099,2020000597701,189,2020008420991,39,89,380039,1,1,189,1,83,453,45300,2,1955,71,0,76800,0,NA
2020,202001,842115,2020000598017,112,2020008421151,39,93,80139,1,2,126,2,70,260,26010,2,1992,58,8320,55000,33100,"Production, Transportation, and Material Moving Occupations"
2020,202001,842146,2020000598687,87,2020008421461,39,153,180339,1,2,113,2,39,521,52120,2,2019,7,9645,14000,14000,"Production, Transportation, and Material Moving Occupations"
2020,202001,842299,2020000603423,48,2020008422991,39,61,550439,1,2,91,2,48,502,50200,2,2013,10,0,0,0,NA
2020,202001,842299,2020000603423,48,2020008422991,39,61,550439,1,3,56,2,23,502,50200,2,2015,10,9920,0,0,"Production, Transportation, and Material Moving Occupations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,1,54,1,60,541,54100,2,2014,22,51,175000,175000,"Management, Business and Financial Operations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,2,54,2,64,541,54100,2,2014,22,0,0,0,NA
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,3,67,1,27,421,42100,2,2014,22,3421,17000,17000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842322,2020000604230,54,2020008423221,39,0,120039,1,4,67,2,26,421,42100,2,2014,22,3640,10900,10900,"Service Occupations"
2020,202001,842358,2020000605493,149,2020008423581,39,165,530239,1,1,149,2,64,465,46540,2,1995,35,310,54000,0,"Management, Business and Financial Operations"
2020,202001,842358,2020000605493,149,2020008423581,39,165,530239,1,2,121,1,67,465,46540,2,1978,42,0,11100,0,NA
2020,202001,842404,2020000606644,129,2020008424041,39,41,400039,1,1,129,2,48,600,60038,2,2014,17,3255,85000,85000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842404,2020000606644,129,2020008424041,39,41,400039,1,2,173,1,49,600,60038,2,2005,27,3255,433000,433000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842406,2020000606795,142,2020008424061,39,49,410139,1,1,142,1,47,413,41300,2,1996,27,7000,72000,72000,"Natural Resources, Construction, and Maintenance Occupations"
2020,202001,842406,2020000606795,142,2020008424061,39,49,410139,1,2,141,2,45,700,70010,2,1994,30,3255,74000,74000,"Healthcare Practitioners and Technical Occupations"
2020,202001,842466,2020000608495,84,2020008424661,39,49,410139,1,1,84,1,61,600,60044,2,2003,23,1555,42300,42300,"Computer and Mathematical Occupations"
2020,202001,842466,2020000608495,84,2020008424661,39,49,410139,1,2,87,2,45,600,60044,2,2004,24,5610,21200,21200,"Office and Administrative Support Occupations:"
2020,202001,842492,2020000609278,42,2020008424921,39,35,90639,1,2,24,2,57,210,21040,2,1982,49,5540,65000,65000,"Office and Administrative Support Occupations:"
2020,202001,842533,2020000610243,107,2020008425331,39,45,390039,1,1,107,1,57,500,50000,2,2004,34,4000,13600,13600,"Service Occupations"
2020,202001,842533,2020000610243,107,2020008425331,39,45,390039,1,2,94,2,56,500,50000,2,2004,38,4110,4200,4200,"Service Occupations"
2020,202001,842537,2020000610300,234,2020008425371,39,49,410639,1,1,234,1,40,600,60053,2,2011,16,0,8200,0,NA
2020,202001,842537,2020000610300,234,2020008425371,39,49,410639,1,2,218,2,38,600,60053,2,2013,16,4600,14400,14400,"Service Occupations"
2020,202001,842565,2020000611052,68,2020008425651,39,35,90739,1,2,68,2,78,410,41000,2,1996,58,0,16800,0,NA
2020,202001,842599,2020000611922,88,2020008425991,39,35,90839,1,2,101,2,33,150,15000,2,2010,22,440,79000,79000,"Management, Business and Financial Operations"
2020,202001,842608,2020000612082,120,2020008426081,39,57,470039,1,1,120,2,46,410,41000,2,2001,24,2310,80000,80000,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842673,2020000613830,36,2020008426731,39,93,80139,1,1,36,2,68,410,41000,2,1967,64,2300,70900,5100,"Education, Legal, Community Service, Arts, and Media Occupations"
2020,202001,842736,2020000615449,88,2020008427361,39,49,410139,1,2,126,1,79,521,52100,2,1976,53,0,57000,0,NA
2020,202001,842769,2020000616422,74,2020008427691,39,35,90939,1,2,72,1,73,453,45300,2,1956,70,440,92200,90000,"Management, Business and Financial Operations"
2020,202001,842770,2020000616429,105,2020008427701,39,49,410639,1,1,105,1,75,260,26030,2,1984,47,0,19200,0,NA
2020,202001,842829,2020000618048,85,2020008428291,39,41,400039,1,1,85,1,71,150,15000,2,1964,72,0,46600,0,NA
2020,202001,842882,2020000619493,88,2020008428821,39,35,90639,1,1,88,1,56,518,51800,2,1995,40,1007,60000,60000,"Computer and Mathematical Occupations"
2020,202001,842912,2020000620262,146,2020008429121,39,35,91039,1,1,146,2,94,250,25000,2,1964,62,0,1e+05,0,NA
